HomeTeam,AwayTeam,Date,label,Referee,league_year,Home_lag_TeamCorners_1,Home_lag_TeamCorners_2,Home_lag_TeamCorners_3,Home_lag_TeamFouls_1,Home_lag_TeamFouls_2,Home_lag_TeamFouls_3,Home_lag_TeamRedCards_1,Home_lag_TeamRedCards_2,Home_lag_TeamRedCards_3,Home_lag_TeamShots_1,Home_lag_TeamShots_2,Home_lag_TeamShots_3,Home_lag_TeamShotsOnTarget_1,Home_lag_TeamShotsOnTarget_2,Home_lag_TeamShotsOnTarget_3,Home_lag_TeamYellowCards_1,Home_lag_TeamYellowCards_2,Home_lag_TeamYellowCards_3,Home_lag_FullTimeTeamGoals_1,Home_lag_FullTimeTeamGoals_2,Home_lag_FullTimeTeamGoals_3,Home_lag_HalfTimeTeamGoals_1,Home_lag_HalfTimeTeamGoals_2,Home_lag_HalfTimeTeamGoals_3,Home_lag_EnemyTeamCorners_1,Home_lag_EnemyTeamCorners_2,Home_lag_EnemyTeamCorners_3,Home_lag_EnemyTeamFouls_1,Home_lag_EnemyTeamFouls_2,Home_lag_EnemyTeamFouls_3,Home_lag_EnemyTeamRedCards_1,Home_lag_EnemyTeamRedCards_2,Home_lag_EnemyTeamRedCards_3,Home_lag_EnemyTeamShots_1,Home_lag_EnemyTeamShots_2,Home_lag_EnemyTeamShots_3,Home_lag_EnemyTeamShotsOnTarget_1,Home_lag_EnemyTeamShotsOnTarget_2,Home_lag_EnemyTeamShotsOnTarget_3,Home_lag_EnemyTeamYellowCards_1,Home_lag_EnemyTeamYellowCards_2,Home_lag_EnemyTeamYellowCards_3,Home_lag_FullTimeEnemyTeamGoals_1,Home_lag_FullTimeEnemyTeamGoals_2,Home_lag_FullTimeEnemyTeamGoals_3,Home_lag_HalfTimeEnemyTeamGoals_1,Home_lag_HalfTimeEnemyTeamGoals_2,Home_lag_HalfTimeEnemyTeamGoals_3,Home_lag_HalfTimeResult_1,Home_lag_HalfTimeResult_2,Home_lag_HalfTimeResult_3,Home_lag_FullTimeResult_1,Home_lag_FullTimeResult_2,Home_lag_FullTimeResult_3,Away_lag_TeamCorners_1,Away_lag_TeamCorners_2,Away_lag_TeamCorners_3,Away_lag_TeamFouls_1,Away_lag_TeamFouls_2,Away_lag_TeamFouls_3,Away_lag_TeamRedCards_1,Away_lag_TeamRedCards_2,Away_lag_TeamRedCards_3,Away_lag_TeamShots_1,Away_lag_TeamShots_2,Away_lag_TeamShots_3,Away_lag_TeamShotsOnTarget_1,Away_lag_TeamShotsOnTarget_2,Away_lag_TeamShotsOnTarget_3,Away_lag_TeamYellowCards_1,Away_lag_TeamYellowCards_2,Away_lag_TeamYellowCards_3,Away_lag_FullTimeTeamGoals_1,Away_lag_FullTimeTeamGoals_2,Away_lag_FullTimeTeamGoals_3,Away_lag_HalfTimeTeamGoals_1,Away_lag_HalfTimeTeamGoals_2,Away_lag_HalfTimeTeamGoals_3,Away_lag_EnemyTeamCorners_1,Away_lag_EnemyTeamCorners_2,Away_lag_EnemyTeamCorners_3,Away_lag_EnemyTeamFouls_1,Away_lag_EnemyTeamFouls_2,Away_lag_EnemyTeamFouls_3,Away_lag_EnemyTeamRedCards_1,Away_lag_EnemyTeamRedCards_2,Away_lag_EnemyTeamRedCards_3,Away_lag_EnemyTeamShots_1,Away_lag_EnemyTeamShots_2,Away_lag_EnemyTeamShots_3,Away_lag_EnemyTeamShotsOnTarget_1,Away_lag_EnemyTeamShotsOnTarget_2,Away_lag_EnemyTeamShotsOnTarget_3,Away_lag_EnemyTeamYellowCards_1,Away_lag_EnemyTeamYellowCards_2,Away_lag_EnemyTeamYellowCards_3,Away_lag_FullTimeEnemyTeamGoals_1,Away_lag_FullTimeEnemyTeamGoals_2,Away_lag_FullTimeEnemyTeamGoals_3,Away_lag_HalfTimeEnemyTeamGoals_1,Away_lag_HalfTimeEnemyTeamGoals_2,Away_lag_HalfTimeEnemyTeamGoals_3,Away_lag_HalfTimeResult_1,Away_lag_HalfTimeResult_2,Away_lag_HalfTimeResult_3,Away_lag_FullTimeResult_1,Away_lag_FullTimeResult_2,Away_lag_FullTimeResult_3,Month,Day
Sunderland,Cardiff,2014-04-27,1,23,2013,4,6,6,14,10,17,0,0,0,7,11,24,3,3,6,2,2,3,2,2,0,1,0,0,10,3,6,11,14,15,0,0,0,31,16,20,15,4,3,1,1,1,1,2,1,1,1,0,0,0,0,2,0,0,12,5,10,6,7,5,0,0,0,13,6,13,4,4,4,2,0,2,1,1,0,0,0,0,7,5,3,12,9,13,0,0,0,14,19,13,5,7,8,3,0,4,1,0,3,1,0,1,0,0,0,0,2,0,4,27
Arsenal,Newcastle,2014-04-28,1,22,2013,0,4,6,7,14,5,0,0,0,12,14,15,6,8,5,1,2,2,3,3,0,2,1,0,7,3,3,10,12,6,0,0,0,13,12,14,4,2,8,1,2,1,0,1,3,0,1,2,2,0,0,2,2,0,2,5,4,6,11,16,0,0,0,14,13,14,4,1,4,2,1,1,1,0,0,1,0,0,8,4,5,9,12,6,0,0,0,10,10,8,2,3,4,0,1,0,2,1,4,1,1,1,0,0,0,0,0,0,4,28
Aston Villa,Hull,2014-05-03,1,17,2013,6,5,4,12,11,12,0,0,0,11,6,7,3,1,4,3,0,2,1,0,0,1,0,0,9,3,2,9,11,7,0,0,0,11,3,14,8,2,4,1,2,0,4,0,1,2,0,0,0,0,0,0,0,0,2,7,7,7,10,6,0,0,0,8,13,8,4,4,4,3,1,0,2,0,1,0,0,1,7,0,2,8,7,18,0,0,0,10,12,12,3,6,2,1,1,2,2,3,0,0,2,0,0,0,2,0,0,2,5,3
Everton,Man City,2014-05-03,2,14,2013,7,6,13,12,9,6,0,0,0,9,17,17,2,5,5,2,2,1,0,2,2,0,2,0,4,5,3,13,8,10,0,0,0,14,9,7,4,2,4,0,2,2,2,0,3,2,0,1,0,2,0,0,2,0,8,8,3,10,9,14,0,0,0,16,19,16,6,6,4,1,1,1,2,3,2,2,3,1,4,2,6,9,7,10,0,0,0,3,10,11,2,3,3,3,1,2,0,1,2,0,1,0,2,2,2,2,2,0,5,3
Man United,Sunderland,2014-05-03,2,9,2013,5,5,5,13,8,6,0,0,0,25,9,8,11,2,4,1,2,0,4,0,4,1,0,1,3,6,4,9,9,16,0,0,0,9,17,14,2,5,4,1,2,1,0,2,0,0,2,0,2,0,2,2,0,2,11,4,6,10,14,10,0,0,0,21,7,11,7,3,3,5,2,2,4,2,2,2,1,0,5,10,3,11,11,14,1,0,0,6,31,16,1,15,4,3,1,1,0,1,2,0,1,1,2,0,0,2,2,0,5,3
Newcastle,Cardiff,2014-05-03,1,15,2013,0,2,5,8,6,11,0,0,0,8,14,13,3,4,1,2,2,1,0,1,0,0,1,0,14,8,4,9,9,12,0,0,0,20,10,10,8,2,3,3,0,1,3,2,1,2,1,1,0,0,0,0,0,0,5,12,5,11,6,7,1,0,0,6,13,6,1,4,4,3,2,0,0,1,1,0,0,0,11,7,5,10,12,9,0,0,0,21,14,19,7,5,7,5,3,0,4,1,0,2,1,0,0,0,0,0,0,2,5,3
Stoke,Fulham,2014-05-03,1,4,2013,4,7,4,11,12,12,1,0,0,17,14,10,3,5,3,1,3,1,0,1,1,0,1,1,3,12,5,6,6,11,0,0,0,16,13,13,4,4,1,2,2,1,1,1,0,1,0,0,0,2,2,0,0,2,7,5,8,8,11,10,0,0,0,10,11,14,3,4,3,1,1,1,2,1,1,0,1,1,2,4,8,7,8,12,0,0,0,8,14,13,4,5,3,3,0,3,2,3,0,0,1,0,0,0,2,0,0,2,5,3
Swansea,Southampton,2014-05-03,2,2,2013,9,8,5,9,9,8,0,0,1,11,10,7,8,2,4,1,0,0,4,2,0,2,1,0,6,2,12,12,6,13,0,0,0,11,14,26,3,4,3,3,2,2,1,1,1,1,1,0,2,0,0,2,2,0,4,3,5,13,11,9,0,0,0,14,3,19,4,2,7,0,2,0,2,0,0,2,0,0,7,5,5,12,11,7,0,0,0,9,6,6,2,1,4,2,0,0,0,0,1,0,0,0,2,0,0,2,0,0,5,3
West Ham,Tottenham,2014-05-03,1,23,2013,6,3,3,8,7,12,0,0,0,9,13,12,3,4,2,1,1,2,0,0,1,0,0,1,7,11,4,14,16,14,0,0,0,19,11,14,6,3,8,0,1,2,1,1,3,1,0,1,0,0,0,0,0,0,3,4,2,6,8,8,0,0,0,16,14,20,4,5,8,2,0,2,1,3,3,1,1,1,4,5,2,11,11,11,1,0,0,17,11,6,3,4,5,1,1,4,0,1,3,0,1,3,2,0,0,2,2,0,5,3
Arsenal,West Brom,2014-05-04,1,19,2013,14,0,4,9,7,14,0,0,0,20,12,14,8,6,8,3,1,2,3,3,3,2,2,1,0,7,3,8,10,12,0,0,0,8,13,12,3,4,2,2,1,2,0,0,1,0,0,1,2,2,0,2,2,2,7,2,2,14,7,11,0,0,0,19,10,6,6,3,5,0,1,4,1,1,3,1,1,3,6,8,2,8,9,8,0,0,0,9,19,20,3,6,8,1,1,2,0,3,3,0,3,1,2,0,2,2,0,0,5,4
Chelsea,Norwich,2014-05-04,0,22,2013,3,10,12,7,11,13,0,0,0,11,31,26,4,15,3,4,1,2,2,1,1,1,1,0,14,4,5,9,14,8,0,0,1,26,7,7,8,3,4,0,2,0,0,2,0,0,1,0,2,0,0,2,0,2,3,8,8,9,16,12,0,0,0,9,13,13,2,5,3,1,3,3,0,2,0,0,0,0,5,3,8,13,10,10,0,0,0,25,14,14,11,6,3,1,2,1,4,3,1,1,2,1,0,0,0,0,0,0,5,4
Crystal Palace,Liverpool,2014-05-05,0,16,2013,4,11,3,9,16,10,0,0,0,3,11,7,2,3,4,3,1,2,0,1,3,0,0,1,8,3,13,10,7,6,0,0,0,16,13,17,6,4,5,1,1,1,2,0,2,2,0,0,0,0,2,0,2,2,14,3,7,9,10,7,0,0,1,26,14,10,8,6,4,0,2,1,0,3,3,0,2,2,3,8,7,7,16,9,0,0,0,11,13,13,4,5,5,4,3,3,2,2,2,1,0,0,0,2,2,0,2,2,5,5
Man United,Hull,2014-05-06,1,6,2013,8,5,5,11,13,8,0,0,0,17,25,9,2,11,2,2,1,2,0,4,0,0,1,0,0,3,6,12,9,9,0,0,0,8,9,17,1,2,5,1,1,2,1,0,2,1,0,2,0,2,0,0,2,0,5,2,7,9,7,10,0,0,0,7,8,13,2,4,4,0,3,1,1,2,0,1,0,0,8,7,0,14,8,7,0,0,0,15,10,12,9,3,6,0,1,1,3,2,3,3,0,2,0,0,0,0,0,0,5,6
Man City,Aston Villa,2014-05-07,1,20,2013,3,8,8,9,10,9,0,0,0,18,16,19,6,6,6,3,1,1,3,2,3,2,2,3,4,4,2,3,9,7,0,0,0,9,3,10,4,2,3,0,3,1,2,0,1,1,0,1,2,2,2,2,2,2,8,6,5,14,12,11,0,0,0,15,11,6,9,3,1,0,3,0,3,1,0,3,1,0,5,9,3,9,9,11,0,0,0,7,11,3,2,8,2,0,1,2,1,4,0,1,2,0,2,0,0,2,0,0,5,7
Sunderland,West Brom,2014-05-07,1,13,2013,0,11,4,12,10,14,0,0,0,8,21,7,1,7,3,1,5,2,1,4,2,1,2,1,8,5,10,11,11,11,0,1,0,17,6,31,2,1,15,2,3,1,0,0,1,0,0,1,2,2,0,2,2,2,10,7,2,6,14,7,0,0,0,11,19,10,1,6,3,2,0,1,0,1,1,0,1,1,9,6,8,9,8,9,0,0,0,15,9,19,4,3,6,2,1,1,1,0,3,1,0,3,0,2,0,0,2,0,5,7
Cardiff,Chelsea,2014-05-11,2,20,2013,6,5,12,6,11,6,0,1,0,16,6,13,3,1,4,0,3,2,0,0,1,0,0,0,10,11,7,9,10,12,0,0,0,22,21,14,6,7,5,1,5,3,3,4,1,1,2,1,0,0,0,0,0,0,5,3,10,9,7,11,0,0,0,23,11,31,4,4,15,1,4,1,0,2,1,0,1,1,2,14,4,17,9,14,0,0,0,6,26,7,3,8,3,3,0,2,0,0,2,0,0,1,0,2,0,0,2,0,5,11
Fulham,Crystal Palace,2014-05-11,0,11,2013,5,7,5,13,8,11,0,0,0,10,10,11,2,3,4,2,1,1,1,2,1,0,0,1,3,2,4,9,7,8,0,0,0,23,8,14,8,4,5,0,3,0,4,2,3,1,0,1,0,0,0,0,0,0,7,4,11,7,9,16,0,0,0,10,3,11,6,2,3,2,3,1,3,0,1,0,0,0,7,8,3,12,10,7,0,0,0,26,16,13,9,6,4,3,1,1,3,2,0,1,2,0,0,0,0,0,0,2,5,11
Hull,Everton,2014-05-11,2,9,2013,0,5,2,9,9,7,0,0,0,2,7,8,2,2,4,1,0,3,1,1,2,0,1,0,8,8,7,13,14,8,0,0,0,18,15,10,7,9,3,1,0,1,3,3,2,1,3,0,0,0,0,0,0,0,4,7,6,3,12,9,0,0,0,9,9,17,4,2,5,0,2,2,2,0,2,1,0,2,3,4,5,9,13,8,0,0,0,18,14,9,6,4,2,3,0,2,3,2,0,2,2,0,0,0,2,0,0,2,5,11
Liverpool,Newcastle,2014-05-11,1,23,2013,7,14,3,12,9,10,0,0,0,26,26,14,9,8,6,3,0,2,3,0,3,1,0,2,7,3,8,7,7,16,0,0,0,10,11,13,6,4,5,2,4,3,3,2,2,0,1,0,2,0,2,0,0,2,10,0,2,9,8,6,0,0,0,22,8,14,6,3,4,1,2,2,3,0,1,1,0,1,6,14,8,6,9,9,0,0,0,16,20,10,3,8,2,0,3,0,0,3,2,0,2,1,2,0,0,2,0,0,5,11
Man City,West Ham,2014-05-11,1,15,2013,7,3,8,8,9,10,0,0,0,18,18,16,9,6,6,1,3,1,4,3,2,0,2,2,2,4,4,9,3,9,0,0,0,5,9,3,0,4,2,2,0,3,0,2,0,0,1,0,0,2,2,2,2,2,10,6,3,10,8,7,0,0,0,20,9,13,8,3,4,0,1,1,2,0,0,2,0,0,6,7,11,16,14,16,1,0,0,12,19,11,3,6,3,4,0,1,0,1,1,0,1,0,2,0,0,2,0,0,5,11
Norwich,Arsenal,2014-05-11,2,13,2013,2,3,8,17,9,16,0,0,0,6,9,13,3,2,5,3,1,3,0,0,2,0,0,0,5,5,3,9,13,10,0,0,0,23,25,14,4,11,6,1,1,2,0,4,3,0,1,2,0,0,0,0,0,0,9,14,0,9,9,7,0,0,0,15,20,12,4,8,6,2,3,1,1,3,3,1,2,2,10,0,7,6,8,10,0,0,0,11,8,13,1,3,4,2,2,1,0,0,0,0,0,0,2,2,2,2,2,2,5,11
Southampton,Man United,2014-05-11,0,17,2013,5,4,3,5,13,11,0,0,0,18,14,3,4,4,2,1,0,2,1,2,0,0,2,0,3,7,5,11,12,11,0,0,0,12,9,6,3,2,1,1,2,0,0,0,0,0,0,0,0,2,0,2,2,0,8,8,5,13,11,13,0,0,0,18,17,25,7,2,11,1,2,1,3,0,4,1,0,1,0,0,3,9,12,9,0,0,0,2,8,9,2,1,2,1,1,1,1,1,0,0,1,0,2,0,2,2,0,2,5,11
Sunderland,Swansea,2014-05-11,2,4,2013,5,0,11,14,12,10,0,0,0,10,8,21,4,1,7,0,1,5,2,1,4,2,1,2,0,8,5,12,11,11,0,0,1,13,17,6,3,2,1,0,2,3,0,0,0,0,0,0,2,2,2,2,2,2,3,9,8,11,9,9,0,0,0,12,11,10,3,8,2,1,1,0,0,4,2,0,2,1,5,6,2,5,12,6,0,0,0,18,11,14,4,3,4,1,3,2,1,1,1,0,1,1,0,2,0,0,2,2,5,11
Tottenham,Aston Villa,2014-05-11,1,10,2013,6,3,4,16,6,8,1,0,0,12,16,14,3,4,5,4,2,0,0,1,3,0,1,1,10,4,5,10,11,11,0,1,0,20,17,11,8,3,4,0,1,1,2,0,1,2,0,1,0,2,0,0,2,2,2,8,6,9,14,12,0,0,0,5,15,11,0,9,3,2,0,3,0,3,1,0,3,1,7,5,9,8,9,9,0,0,0,18,7,11,9,2,8,1,0,1,4,1,4,0,1,2,0,2,0,0,2,0,5,11
West Brom,Stoke,2014-05-11,2,14,2013,0,10,7,12,6,14,0,0,0,13,11,19,3,1,6,0,2,0,0,0,1,0,0,1,5,9,6,14,9,8,0,0,0,10,15,9,4,4,3,0,2,1,2,1,0,2,1,0,0,0,2,0,0,2,3,4,7,9,11,12,0,1,0,23,17,14,8,3,5,0,1,3,4,0,1,1,0,1,5,3,12,13,6,6,0,0,0,10,16,13,2,4,4,2,2,2,1,1,1,0,1,0,2,0,2,2,0,0,5,11
Arsenal,Crystal Palace,2014-08-16,1,10,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
Leicester,Everton,2014-08-16,0,19,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
Man United,Swansea,2014-08-16,2,17,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
QPR,Hull,2014-08-16,2,6,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
Stoke,Aston Villa,2014-08-16,2,2,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
West Brom,Sunderland,2014-08-16,0,22,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
West Ham,Tottenham,2014-08-16,2,4,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,16
Liverpool,Southampton,2014-08-17,1,16,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,17
Newcastle,Man City,2014-08-17,2,15,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,17
Burnley,Chelsea,2014-08-18,2,20,2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,8,18
Aston Villa,Newcastle,2014-08-23,0,17,2014,8,-1,-1,9,-1,-1,0,-1,-1,7,-1,-1,2,-1,-1,3,-1,-1,1,-1,-1,0,-1,-1,2,-1,-1,14,-1,-1,0,-1,-1,12,-1,-1,2,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,1,1,2,1,1,3,-1,-1,8,-1,-1,0,-1,-1,12,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,3,-1,-1,11,-1,-1,0,-1,-1,13,-1,-1,5,-1,-1,5,-1,-1,2,-1,-1,1,-1,-1,0,1,1,0,1,1,8,23
Chelsea,Leicester,2014-08-23,1,13,2014,3,-1,-1,7,-1,-1,0,-1,-1,11,-1,-1,3,-1,-1,1,-1,-1,3,-1,-1,3,-1,-1,4,-1,-1,6,-1,-1,0,-1,-1,9,-1,-1,2,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,2,1,1,2,1,1,3,-1,-1,16,-1,-1,0,-1,-1,11,-1,-1,3,-1,-1,1,-1,-1,2,-1,-1,1,-1,-1,6,-1,-1,10,-1,-1,0,-1,-1,13,-1,-1,3,-1,-1,1,-1,-1,2,-1,-1,2,-1,-1,0,1,1,0,1,1,8,23
Crystal Palace,West Ham,2014-08-23,2,16,2014,3,-1,-1,19,-1,-1,1,-1,-1,4,-1,-1,2,-1,-1,2,-1,-1,1,-1,-1,1,-1,-1,9,-1,-1,13,-1,-1,0,-1,-1,14,-1,-1,6,-1,-1,2,-1,-1,2,-1,-1,1,-1,-1,0,1,1,0,1,1,8,-1,-1,12,-1,-1,1,-1,-1,18,-1,-1,4,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,5,-1,-1,10,-1,-1,1,-1,-1,10,-1,-1,4,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,0,1,1,0,1,1,8,23
Everton,Arsenal,2014-08-23,0,11,2014,6,-1,-1,10,-1,-1,0,-1,-1,13,-1,-1,3,-1,-1,1,-1,-1,2,-1,-1,2,-1,-1,3,-1,-1,16,-1,-1,0,-1,-1,11,-1,-1,3,-1,-1,1,-1,-1,2,-1,-1,1,-1,-1,2,1,1,0,1,1,9,-1,-1,13,-1,-1,0,-1,-1,14,-1,-1,6,-1,-1,2,-1,-1,2,-1,-1,1,-1,-1,3,-1,-1,19,-1,-1,1,-1,-1,4,-1,-1,2,-1,-1,2,-1,-1,1,-1,-1,1,-1,-1,0,1,1,2,1,1,8,23
Southampton,West Brom,2014-08-23,0,26,2014,6,-1,-1,11,-1,-1,0,-1,-1,12,-1,-1,6,-1,-1,2,-1,-1,1,-1,-1,0,-1,-1,2,-1,-1,8,-1,-1,0,-1,-1,12,-1,-1,5,-1,-1,1,-1,-1,2,-1,-1,1,-1,-1,0,1,1,0,1,1,6,-1,-1,18,-1,-1,0,-1,-1,10,-1,-1,5,-1,-1,3,-1,-1,2,-1,-1,1,-1,-1,3,-1,-1,9,-1,-1,0,-1,-1,7,-1,-1,2,-1,-1,1,-1,-1,2,-1,-1,1,-1,-1,0,1,1,0,1,1,8,23
Swansea,Burnley,2014-08-23,1,6,2014,0,-1,-1,20,-1,-1,0,-1,-1,5,-1,-1,4,-1,-1,4,-1,-1,2,-1,-1,1,-1,-1,4,-1,-1,14,-1,-1,0,-1,-1,14,-1,-1,5,-1,-1,2,-1,-1,1,-1,-1,0,-1,-1,2,1,1,2,1,1,4,-1,-1,6,-1,-1,0,-1,-1,9,-1,-1,2,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,3,-1,-1,7,-1,-1,0,-1,-1,11,-1,-1,3,-1,-1,1,-1,-1,3,-1,-1,3,-1,-1,0,1,1,0,1,1,8,23
Hull,Stoke,2014-08-24,0,10,2014,9,-1,-1,10,-1,-1,0,-1,-1,11,-1,-1,4,-1,-1,2,-1,-1,1,-1,-1,0,-1,-1,8,-1,-1,10,-1,-1,0,-1,-1,19,-1,-1,6,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,0,1,1,2,1,1,2,-1,-1,14,-1,-1,0,-1,-1,12,-1,-1,2,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,8,-1,-1,9,-1,-1,0,-1,-1,7,-1,-1,2,-1,-1,3,-1,-1,1,-1,-1,0,-1,-1,0,1,1,0,1,1,8,24
